"","X","designation","l","b","ra","dec","mag_j","dj_m","mag_h","dh_m","mag_ks","dks_m","mag3_6","d3_6m","mag4_5","d4_5m","ra_epoch2000","dec_epoch2000","errHalfMaj","errHalfMin","errPosAng","source_id","ra_x","ra_error","dec_x","dec_error","parallax","parallax_error","pmra","pmra_error","pmdec","pmdec_error","duplicated_source","phot_g_mean_flux","phot_g_mean_flux_error","phot_g_mean_mag","phot_bp_mean_flux","phot_bp_mean_flux_error","phot_bp_mean_mag","phot_rp_mean_flux","phot_rp_mean_flux_error","phot_rp_mean_mag","bp_rp","radial_velocity","radial_velocity_error","rv_nb_transits","teff_val","a_g_val","e_bp_min_rp_val","radius_val","lum_val","angDist"
"751",154,"SSTGLMC G145.1236-00.3915",145.123683,-0.391517,54.268565,55.177704,15.277,0.05,14.403,0.064,13.842,0.061,13.651,0.042,13.283,0.036,54.2685561222336,55.1777066329192,0.011,0.007,90,445239605807501824,54.2685548046,0.2019,55.17770128848,0.1748,0.9389,0.2955,-0.175,0.728,-1.241,0.463,"false",580.782,3.79153,18.778334,103.773,7.8877,20.311178,817.333,14.2362,17.480923,2.830256,NA,NA,0,NA,NA,NA,NA,NA,0.020565
"752",250,"SSTGLMC G143.8628+00.9652",143.862817,0.965272,53.863656,57.016064,16.052,0.103,15.734,0.176,15.319,0.19,14.995,0.063,14.823,0.06,53.8635462305943,57.0160708856968,0.012,0.01,90,448973822171844480,53.86354599504,0.2992,57.01606513443,0.2699,0.1901,0.4274,-0.03,0.752,-1.336,0.654,"false",356.765,1.14117,19.30741,80.3341,8.57269,20.589138,458.996,4.97946,18.107397,2.481741,NA,NA,0,NA,NA,NA,NA,NA,0.216555
"753",256,"SSTGLMC G143.9704+01.2151",143.970407,1.215111,54.293678,57.155315,15.93,0.084,15.705,0.165,15.16,0.174,14.894,0.057,14.76,0.063,54.2936580515316,57.1552857851093,0.007,0.006,90,448981312595812224,54.29365305774,0.2468,57.15527949021,0.173,0.653,0.318,-0.629,0.424,-1.462,0.418,"false",447.523,1.09075,19.061327,126.568,7.81517,20.095577,562.871,6.7522,17.885899,2.209679,NA,NA,0,NA,NA,NA,NA,NA,0.112154
"754",278,"SSTGLMC G149.8151+00.5178",149.815121,0.517856,61.458256,52.929656,15.764,0.066,15.569,0.11,15.047,0.134,14.955,0.036,14.815,0.046,61.458272811646,52.9296505987614,0.004,0.003,90,275097538695352704,61.45827262355,0.13,52.92964409398,0.0688,0.1196,0.176,-0.026,0.253,-1.511,0.201,"false",1279.73,1.20265,17.920568,452.109,5.70199,18.713282,1245.79,4.74593,17.02331,1.689972,NA,NA,0,NA,NA,NA,NA,NA,0.041341
"755",374,"SSTGLMC G150.0539+01.0980",150.05395,1.098075,62.401688,53.198509,15.516,0.064,15.242,0.086,14.678,0.1,14.713,0.036,14.483,0.046,62.4016751114622,53.1985156438587,0.003,0.002,90,275121453073905024,62.4016733611,0.0997,53.19851050815,0.0575,0.2705,0.1145,-0.244,0.18,-1.193,0.138,"false",1442.82,1.23584,17.790339,489.934,4.91231,18.626043,1422.22,7.83678,16.879503,1.74654,NA,NA,0,NA,NA,NA,NA,NA,0.036669
"756",380,"SSTGLMC G150.1563+00.8592",150.156322,0.859214,62.258157,52.953363,15.35,0.053,15.019,0.069,14.611,0.095,14.531,0.05,14.312,0.043,62.2581724250961,52.9533398546579,0.003,0.002,90,275109186647553408,62.25816840966,0.0989,52.95333345361,0.0496,0.1406,0.1,-0.562,0.164,-1.487,0.118,"false",1977,1.37326,17.448347,718.55,5.29013,18.210245,1905.7,4.56044,16.561785,1.64846,NA,NA,0,NA,NA,NA,NA,NA,0.089789
"757",425,"SSTGLMC G149.3844+00.6689",149.384396,0.668908,61.090207,53.329099,7.338,0.023,7.165,0.027,6.943,0.018,6.59,0.03,6.348,0.022,61.0901668674509,53.3290484558756,0.001,0.001,90,275918251105986176,61.09016751583,0.0352,53.32904264903,0.0228,0.8052,0.0449,0.09,0.072,-1.349,0.056,"true",9704700,6559.25,8.22091,6132460,11233.5,8.382302,5394090,14784.8,7.932124,0.450179,NA,NA,0,7727,1.132,0.5558,13.66,598.931,0.20138
"758",441,"SSTGLMC G149.3794+00.4338",149.379426,0.433847,60.823782,53.156302,15.671,0.064,15.49,0.123,15.414,0.183,15.027,0.044,14.879,0.05,60.8239061397714,53.156291299525,0.004,0.003,90,251896537677204992,60.82390474939,0.1293,53.15628562222,0.0731,0.2751,0.1593,-0.194,0.238,-1.319,0.183,"false",1064.53,1.04406,18.120472,362.606,5.41877,18.9528,1088.98,6.50182,17.169373,1.783428,NA,NA,0,NA,NA,NA,NA,NA,0.270733
"759",452,"SSTGLMC G149.7109-00.5255",149.710967,-0.525564,60.194724,52.215558,14.519,0.042,13.687,0.044,13.391,0.036,12.761,0.049,12.375,0.031,60.1947157969933,52.2155243239411,0.005,0.003,90,251782463344635136,60.1947136473,0.0947,52.21551876453,0.0575,1.0296,0.1164,-0.306,0.294,-1.291,0.188,"false",1826.19,5.8579,17.534498,409.591,11.0446,18.82051,2197.92,20.204,16.406889,2.413622,NA,NA,0,NA,NA,NA,NA,NA,0.122577
"760",456,"SSTGLMC G149.2650-00.5280",149.265076,-0.528094,59.63815,52.504138,14.855,0.042,14.03,0.043,13.708,0.039,12.861,0.038,12.363,0.027,59.6381678439678,52.5041229111114,0.005,0.003,90,251851178522384768,59.63816674623,0.1122,52.50411576019,0.0607,0.8462,0.1355,-0.155,0.335,-1.661,0.187,"false",1638.64,13.7812,17.652155,398.117,15.0198,18.851362,1945.97,47.2445,16.539078,2.312285,NA,NA,0,NA,NA,NA,NA,NA,0.06693
"761",459,"SSTGLMC G143.9078+00.6441",143.907822,0.64415,53.588393,56.72881,11.781,0.018,10.887,0.017,10.033,0.017,8.69,0.051,8.323,0.021,53.5883467484601,56.7287836123616,0.001,0.001,90,448592605173283712,53.58834181636,0.0194,56.72877831844,0.0151,0.8944,0.0231,-0.628,0.042,-1.23,0.041,"false",36127.5,359.748,14.293771,12869.7,467.995,15.077468,34493.8,934.425,13.417568,1.6599,NA,NA,0,4305,NA,NA,2.84,2.498,0.131788
"762",485,"SSTGLMC G149.4822-00.5659",149.482197,-0.565989,59.868364,52.334255,14.274,0.027,13.448,0.033,13.104,0.03,12.384,0.062,12.087,0.037,59.868337274737,52.3342388348769,0.002,0.002,90,251798303183873664,59.86833464491,0.0552,52.33423297145,0.032,0.678,0.0688,-0.373,0.16,-1.362,0.1,"false",4078.8,5.24112,16.662033,1194.17,6.82165,17.658728,4354.03,17.203,15.664691,1.994037,NA,NA,0,4001,3.0125,1.5087,1.59,0.586,0.082722
"763",492,"SSTGLMC G149.3632-00.1328",149.363199,-0.132872,60.184899,52.740067,16.126,0.093,15.43,0.101,14.981,0.115,14.732,0.06,14.258,0.066,60.1849299743214,52.7400648724408,0.007,0.006,90,251860867969296896,60.18493059007,0.1893,52.74005870787,0.1192,0.1055,0.2426,0.087,0.479,-1.432,0.376,"false",578.85,1.30075,18.78195,149.436,8.24121,19.915253,705.537,5.65861,17.640621,2.274632,NA,NA,0,NA,NA,NA,NA,NA,0.067943
"764",497,"SSTGLMC G149.5559-00.1519",149.555984,-0.151994,60.404317,52.599258,13.86,0.032,12.844,0.031,12.369,0.025,11.403,0.032,11.075,0.028,60.4042887151503,52.5992462354177,0.002,0.002,90,251808714184621056,60.40428922708,0.0523,52.59924040652,0.0298,0.8253,0.0668,0.072,0.128,-1.354,0.102,"false",5376.77,31.9009,16.36206,1569.85,56.0737,17.361742,5769.13,68.157,15.359145,2.002597,NA,NA,0,3713.67,2.9102,1.4822,1.92,0.631,0.074959
"765",513,"SSTGLMC G144.3121-00.0862",144.312113,-0.086228,53.418929,55.899314,13.915,0.036,14.13,0.046,13.81,0.053,13.68,0.03,13.605,0.042,53.4188545898018,55.8992840725573,0.004,0.003,90,448334185580791424,53.41885499049,0.0884,55.89927852512,0.0695,0.3461,0.1149,0.052,0.277,-1.288,0.207,"false",1899,2.06618,17.492054,500.995,9.54646,18.601805,2231.02,9.14437,16.390661,2.211144,NA,NA,0,NA,NA,NA,NA,NA,0.184833
"766",531,"SSTGLMC G144.5606+00.4579",144.560682,0.457989,54.34939,56.195814,15.46,0.065,15.102,0.091,14.651,0.116,14.343,0.047,14.226,0.03,54.3494012897729,56.1958224963103,0.013,0.007,90,448318998576550400,54.34939897766,0.3013,56.19581776902,0.2014,-0.2443,0.3368,-0.299,0.857,-1.098,0.473,"false",375.836,1.32333,19.25087,78.2227,8.45255,20.618055,519.389,7.88848,17.973188,2.644867,NA,NA,0,NA,NA,NA,NA,NA,0.038038
"767",577,"SSTGLMC G151.1215-00.5211",151.121581,-0.521175,61.904357,51.283043,15.417,0.056,14.764,0.057,14.352,0.093,13.336,0.04,13.071,0.033,61.9043864784242,51.2830006006352,0.005,0.004,90,250715073773863552,61.90438379687,0.1257,51.2829941419,0.0666,0.2354,0.1612,-0.39,0.314,-1.5,0.268,"false",1022.77,1.81588,18.163925,269.992,7.27266,19.27301,1192.06,7.96301,17.071178,2.201832,NA,NA,0,NA,NA,NA,NA,NA,0.166446
"768",581,"SSTGLMC G151.0423-00.4854",151.042307,-0.485433,61.848834,51.362776,14.995,0.041,14.268,0.051,13.595,0.043,12.017,0.034,11.571,0.031,61.8487996914088,51.3627296728398,0.003,0.003,90,250716521181591168,61.84879633405,0.0886,51.36272332966,0.049,0.2037,0.1119,-0.487,0.205,-1.473,0.169,"false",2083.16,2.00969,17.391558,747.168,7.80158,18.167843,2070.35,6.51559,16.471811,1.696032,NA,NA,0,NA,NA,NA,NA,NA,0.183745
"769",737,"SSTGLMC G143.9673-00.3748",143.96732,-0.374844,52.62025,55.860877,16.296,0.098,15.691,0.132,15.233,0.131,15.093,0.059,14.641,0.076,52.6201764019092,55.8608857008958,0.011,0.01,90,448437191779197056,52.62017510048,0.2567,55.86087880486,0.204,0.8285,0.3345,-0.17,0.708,-1.602,0.663,"false",369.525,1.17807,19.269255,83.4593,6.5381,20.5477,452.768,6.21868,18.12223,2.42547,NA,NA,0,NA,NA,NA,NA,NA,0.151956
"770",778,"SSTGLMC G147.6220+00.1996",147.622015,0.199606,58.309637,54.116393,15.434,0.057,14.821,0.058,14.386,0.078,14.181,0.044,13.814,0.037,58.3096896472224,54.116372047876,0.009,0.006,90,444290349314162304,58.30968969555,0.1704,54.11636554574,0.1233,0.4235,0.2234,0.007,0.562,-1.51,0.373,"false",663.957,1.30715,18.633015,122.446,4.51083,20.131523,872.286,7.79963,17.410273,2.721251,NA,NA,0,NA,NA,NA,NA,NA,0.134278
"771",795,"SSTGLMC G147.9629+00.4071",147.962912,0.407181,58.982967,54.058791,14.27,0.029,13.978,0.041,13.628,0.037,13.454,0.043,13.271,0.032,58.982985728947,54.058776188705,0.002,0.002,90,444335571030391936,58.98298520595,0.0518,54.05876998362,0.0374,0.1706,0.0685,-0.071,0.135,-1.441,0.109,"false",4212.8,2.53759,16.626938,1385.52,8.16015,17.497358,4350.23,10.0015,15.665639,1.831719,NA,NA,0,3966.33,NA,NA,NA,NA,0.066402
"772",868,"SSTGLMC G148.0245+01.2770",148.024572,1.277081,60.030139,54.682034,15.39,0.05,14.8,0.068,14.545,0.074,14.497,0.05,14.118,0.051,60.0301370436954,54.6820348179799,0.004,0.003,90,468394362916422656,60.03013627015,0.1119,54.68202820027,0.0831,0.2441,0.1486,-0.104,0.231,-1.537,0.208,"false",1015.34,1.18471,18.171837,250.566,5.45499,19.354082,1199.22,5.16818,17.064674,2.289408,NA,NA,0,NA,NA,NA,NA,NA,0.005025
"773",869,"SSTGLMC G151.1636+00.4663",151.163646,0.466331,63.032613,51.98056,16.824,0.182,15.674,0.144,14.961,0.144,13.739,0.063,13.021,0.05,63.0324014282114,51.9807348323033,0.015,0.01,90,274763351579639808,63.03240095716,0.447,51.98072823437,0.2134,-0.0339,0.5287,-0.067,0.942,-1.532,0.656,"false",193.172,0.626882,19.973505,78.0379,4.68645,20.620625,251.585,5.18556,18.760206,1.860418,NA,NA,0,NA,NA,NA,NA,NA,0.784996
"774",875,"SSTGLMC G150.9651+00.5268",150.965136,0.526817,62.863819,52.160272,14.726,0.039,14.061,0.048,13.676,0.049,13.546,0.045,13.141,0.044,62.8637491696002,52.1602305297366,0.004,0.003,90,274780570108871680,62.86374848082,0.1299,52.16022493823,0.0566,0.1619,0.1334,-0.098,0.239,-1.299,0.165,"false",1443.31,1.23742,17.789968,324.527,5.7496,19.073261,1755.5,5.03828,16.650917,2.422344,NA,NA,0,NA,NA,NA,NA,NA,0.214642
"775",921,"SSTGLMC G148.1894+00.9451",148.189434,0.94515,59.872669,54.322887,16.392,0.114,15.809,0.157,15.485,0.177,15.041,0.048,14.804,0.056,59.8726332959462,54.322866398537,0.006,0.005,90,444354945623233792,59.87263355259,0.2288,54.32286064452,0.145,-0.4378,0.2952,0.035,0.399,-1.336,0.35,"false",508.236,3.25131,18.923203,130.88,6.2219,20.059204,611.7,14.9798,17.795574,2.26363,NA,NA,0,NA,NA,NA,NA,NA,0.105452
"776",933,"SSTGLMC G146.2161+01.0189",146.216143,1.018958,57.30511,55.637474,16.201,0.087,15.999,0.145,15.412,0.162,15.45,0.046,15.188,0.064,57.3050397468928,55.6374659968371,0.006,0.006,90,445506894513276288,57.3050378704,0.2016,55.63745928491,0.1531,-0.4322,0.2642,-0.246,0.39,-1.559,0.356,"false",455.884,0.893875,19.04123,126.053,5.21408,20.100006,538.189,5.88989,17.934584,2.165422,NA,NA,0,NA,NA,NA,NA,NA,0.145628
"777",1005,"SSTGLMC G151.5189+00.9130",151.518964,0.913028,63.951036,52.060223,15.653,0.062,15.372,0.102,15.046,0.136,14.913,0.048,14.717,0.047,63.9509742648966,52.0601918361637,0.002,0.002,90,271861121917199488,63.95097273942,0.0791,52.06018548629,0.0648,0.292,0.0936,-0.218,0.152,-1.475,0.108,"false",2421.96,2.72647,17.22795,1038.76,9.52785,17.810097,2013.56,7.78532,16.50201,1.308086,NA,NA,0,NA,NA,NA,NA,NA,0.1768
"778",1152,"SSTGLMC G147.7168-00.3178",147.716867,-0.317892,57.879551,53.655366,15.29,0.067,13.929,0.053,13.156,0.048,12.17,0.076,11.725,0.028,57.8795282064929,53.6553570264915,0.014,0.01,90,444273581763516032,57.87952630599,0.3447,53.65535213019,0.2344,0.9628,0.4225,-0.262,0.903,-1.137,0.645,"false",254.708,1.00249,19.67326,42.518,5.92507,21.279955,442.135,7.19021,18.148033,3.131922,NA,NA,0,NA,NA,NA,NA,NA,0.058382
"779",1201,"SSTGLMC G148.2880-00.5816",148.288089,-0.5816,58.342061,53.089964,13.424,0.024,12.457,0.032,11.963,0.029,11.131,0.025,10.717,0.024,58.3420512876794,53.089910219495,0.002,0.002,90,252044559428659456,58.342050264,0.0495,53.08990281788,0.034,0.875,0.0622,-0.143,0.137,-1.719,0.099,"false",5030.74,15.447,16.434286,1206,15.8343,17.64802,6015.83,57.1094,15.313682,2.334338,NA,NA,0,4195.99,2.8742,1.4603,1.17,0.385,0.194745
"780",1209,"SSTGLMC G151.8356-00.4447",151.835629,-0.444708,62.823214,50.856063,11.676,0.021,11.352,0.03,11.035,0.023,10.879,0.03,10.675,0.031,62.8232616881478,50.8560097790802,0.001,0,90,271644350628810368,62.82325894975,0.0217,50.85600407794,0.0103,0.3334,0.0294,-0.401,0.04,-1.324,0.03,"false",79579.8,36.799,13.436359,34002.6,57.8679,14.022607,67306.3,115.228,12.691781,1.330826,NA,NA,0,4724.09,0.259,0.1,8.65,33.54,0.220122
"781",1210,"SSTGLMC G147.9341-00.3340",147.934192,-0.33405,58.14635,53.505698,15.624,0.079,14.668,0.076,14.391,0.089,13.585,0.039,13.237,0.037,58.1463711790705,53.5056945067739,0.014,0.011,90,444222763710342144,58.14636937957,0.3529,53.5056875856,0.2475,1.3535,0.4385,-0.249,0.872,-1.607,0.736,"false",336.761,1.70446,19.37006,62.1213,7.77727,20.868286,543.964,7.5323,17.922995,2.945292,NA,NA,0,NA,NA,NA,NA,NA,0.047057
"782",1272,"SSTGLMC G148.3769+01.9059",148.376903,1.905953,61.208806,54.922819,15.284,0.052,14.615,0.062,14.41,0.068,14.233,0.055,13.838,0.043,61.2087007782789,54.9228244385186,0.004,0.004,90,276262535681586944,61.20869654684,0.1663,54.92281832689,0.0991,-0.0272,0.2128,-0.565,0.286,-1.419,0.24,"false",1037.41,1.36309,18.148485,272.155,7.90613,19.264347,1244.77,8.44259,17.024197,2.240151,NA,NA,0,NA,NA,NA,NA,NA,0.218566
"783",1305,"SSTGLMC G148.4104-00.6490",148.410423,-0.649081,58.427904,52.96015,14.089,0.031,13.051,0.039,12.355,0.032,10.881,0.04,10.345,0.023,58.4279299895308,52.9601507610912,0.004,0.003,90,252030540655424640,58.42792515474,0.0985,52.96014426044,0.0624,0.6888,0.1139,-0.676,0.238,-1.51,0.172,"true",2165.26,19.5703,17.349592,502.726,22.0339,18.598059,2760.83,79.9182,16.15932,2.438738,NA,NA,0,NA,NA,NA,NA,NA,0.056426
"784",1343,"SSTGLMC G148.3807-00.6735",148.380735,-0.673519,58.364072,52.960133,14.214,0.032,12.968,0.034,12.157,0.03,10.828,0.032,10.478,0.027,58.3640655249503,52.9601356337041,0.004,0.003,90,252007755850020992,58.36406137894,0.0942,52.96012947441,0.0597,0.8084,0.1129,-0.58,0.234,-1.431,0.178,"true",1863.07,17.9648,17.512794,387.433,16.2382,18.880898,2456.04,83.3844,16.286331,2.594566,NA,NA,0,NA,NA,NA,NA,NA,0.016943
"785",1393,"SSTGLMC G151.3898+01.7010",151.389866,1.701039,64.698387,52.715655,15.962,0.107,14.834,0.077,13.979,0.062,12.886,0.043,12.309,0.033,64.6983872564136,52.7156191778428,0.011,0.009,90,271904140309416576,64.69838567641,0.3164,52.7156118908,0.259,0.3721,0.3743,-0.222,0.688,-1.692,0.566,"false",257.8,4.44735,19.660156,82.7799,10.6164,20.556576,348.648,15.9159,18.405952,2.150623,NA,NA,0,NA,NA,NA,NA,NA,0.128961
"786",1403,"SSTGLMC G146.3401+01.3261",146.340132,1.326147,57.818204,55.799365,16.064,0.081,15.778,0.134,15.457,0.172,15.392,0.079,15.073,0.063,57.8181576663626,55.7993842225643,0.006,0.005,90,445491359611683840,57.81815659763,0.2262,55.79937684307,0.1467,0.6853,0.2538,-0.14,0.394,-1.714,0.327,"false",484.829,0.935781,18.974394,133.071,5.68246,20.04118,583.261,6.52462,17.847263,2.193916,NA,NA,0,NA,NA,NA,NA,NA,0.11653
"787",1434,"SSTGLMC G151.9950+01.2338",151.995088,1.233881,64.8689,51.958401,14.821,0.039,14.316,0.063,14.057,0.059,14.069,0.046,13.706,0.04,64.8688919254079,51.9583763816108,0.002,0.001,90,271806906549966720,64.86888899343,0.0758,51.95836946622,0.0519,0.0925,0.0927,-0.42,0.133,-1.606,0.094,"false",3538.22,2.53734,16.816402,1338.58,9.30251,17.534779,3288.75,13.674,15.969342,1.565436,NA,NA,0,4478,0.931,0.453,NA,NA,0.090418
"788",1483,"SSTGLMC G151.6413+01.6969",151.641337,1.696917,64.988745,52.536394,15.174,0.051,14.861,0.098,14.796,0.107,14.479,0.046,14.24,0.057,64.9887252453836,52.5363664844035,0.002,0.002,90,272261142289770368,64.9887217961,0.0897,52.53636072038,0.065,0.1593,0.0932,-0.487,0.16,-1.339,0.112,"true",2511.38,2.27506,17.188583,945.833,8.88526,17.911852,2311.86,7.33361,16.352016,1.559835,NA,NA,0,NA,NA,NA,NA,NA,0.108089
"789",1537,"SSTGLMC G148.5641+01.2520",148.564129,1.252083,60.702602,54.309093,16.23,0.099,15.946,0.159,15.439,0.147,15.176,0.049,15.04,0.069,60.7025394043559,54.3090902010756,0.007,0.006,90,276208212936181760,60.70253801521,0.2438,54.30908401,0.1507,-0.0409,0.2926,-0.188,0.458,-1.438,0.388,"false",404.445,0.912518,19.171217,102.676,7.13103,20.322716,498.996,6.82943,18.016678,2.306038,NA,NA,0,NA,NA,NA,NA,NA,0.131854
"790",1561,"SSTGLMC G148.7911+01.6801",148.791167,1.680142,61.482296,54.478451,16.422,0.126,16.057,0.184,15.713,0.18,15.35,0.063,15.133,0.068,61.4822107187924,54.4784508842121,0.014,0.009,90,276190380232548864,61.48220776165,0.2869,54.4784434263,0.1803,1.0865,0.3918,-0.399,0.899,-1.732,0.568,"false",366.905,0.944092,19.276981,91.4709,5.61041,20.448181,440.256,5.69191,18.152657,2.295525,NA,NA,0,NA,NA,NA,NA,NA,0.178377
"791",1588,"SSTGLMC G144.4765+01.6295",144.476501,1.629536,55.498673,57.186454,NA,NA,15.615,0.125,15.555,0.174,15.502,0.059,15.289,0.064,55.4986070817069,57.1864080820094,0.006,0.006,0,448887751036036736,55.49860723608,0.1979,57.1864019061,0.1637,0.4465,0.2676,0.019,0.367,-1.434,0.39,"false",532.913,0.890641,18.871723,160.008,6.13049,19.841034,573.858,5.31105,17.864908,1.976126,NA,NA,0,NA,NA,NA,NA,NA,0.209435
"792",1622,"SSTGLMC G148.2939-00.4816",148.293995,-0.481628,58.455497,53.163423,14.32,0.031,13.287,0.037,12.647,0.032,11.947,0.034,11.608,0.028,58.4554908670062,53.1634442986129,0.005,0.003,90,252046621012939392,58.45548745128,0.1124,53.163437267,0.0747,1.0567,0.1422,-0.476,0.305,-1.633,0.211,"false",1305.96,11.4504,17.898537,271.807,24.0895,19.265738,1795.81,43.0639,16.626268,2.639469,NA,NA,0,NA,NA,NA,NA,NA,0.077809
"793",1631,"SSTGLMC G148.3209-00.2656",148.320921,-0.265692,58.720097,53.312671,15.032,0.051,13.954,0.052,13.363,0.039,11.921,0.043,11.484,0.032,58.7201320412766,53.3126572461394,0.005,0.004,90,252053080643694720,58.72012917881,0.1344,53.31265121998,0.0829,0.7515,0.1398,-0.397,0.311,-1.4,0.233,"true",1348.79,20.1418,17.863506,321.081,21.2766,19.084852,1745.78,69.0609,16.656946,2.427906,NA,NA,0,NA,NA,NA,NA,NA,0.090177
"794",1666,"SSTGLMC G148.1204+00.2794",148.120447,0.279417,59.048882,53.859703,15.506,0.078,14.317,0.066,13.741,0.064,12.859,0.038,12.504,0.037,59.0489150716444,53.8597053020739,0.014,0.011,90,444318455583005952,59.04891240387,0.3879,53.85969973018,0.2438,0.6028,0.4532,-0.365,0.912,-1.294,0.685,"false",262.433,3.92756,19.640818,62.9136,6.38966,20.854527,428.758,18.5728,18.181389,2.673138,NA,NA,0,NA,NA,NA,NA,NA,0.070704
"795",1696,"SSTGLMC G147.9438-00.1131",147.943877,-0.113169,58.394823,53.670407,14.668,0.041,13.549,0.039,12.914,0.036,12.022,0.029,11.51,0.024,58.394862831295,53.6704006772123,0.009,0.008,90,444229944894629632,58.39486149625,0.2341,53.67039331157,0.1591,0.6495,0.319,-0.184,0.608,-1.711,0.539,"false",565.828,4.12412,18.806654,47.3217,5.68239,21.163738,920.298,19.1758,17.352098,3.81164,NA,NA,0,NA,NA,NA,NA,NA,0.087947
"796",1704,"SSTGLMC G149.2617-00.7811",149.26177,-0.781139,59.365578,52.313362,13,0.026,12.325,0.032,12.007,0.021,11.584,0.029,11.389,0.028,59.3655589524446,52.313329931966,0.001,0.001,90,251754357078259200,59.36555726134,0.0253,52.31332436956,0.0169,0.864,0.0314,-0.24,0.072,-1.292,0.058,"false",20570.8,65.9796,14.90524,7687.02,85.9753,15.636993,19075.9,161.624,14.060704,1.576289,NA,NA,0,4391,NA,NA,2.09,1.463,0.12282
"797",1709,"SSTGLMC G149.0341-00.6963",149.034104,-0.696378,59.169816,52.524913,11.625,0.027,11.327,0.039,11.089,0.027,10.746,0.038,10.385,0.028,59.1698587610918,52.5248902318785,0.001,0.001,90,251769166125407104,59.16985621425,0.0225,52.5248849935,0.0133,0.9087,0.0301,-0.36,0.056,-1.217,0.042,"false",111349,29.4751,13.071646,54440.6,68.1034,13.511581,83347.7,69.6051,12.459686,1.051895,NA,NA,0,5104.83,NA,NA,3.07,5.758,0.124461
"798",1728,"SSTGLMC G148.8769-00.4769",148.876909,-0.476944,59.204406,52.79402,12.472,0.025,11.944,0.03,11.501,0.026,10.439,0.032,10.124,0.025,59.2044344162716,52.7939877579335,0.001,0.001,90,251967662334618496,59.20443211757,0.0237,52.79398283974,0.0151,0.8825,0.0304,-0.323,0.078,-1.142,0.05,"false",35958.1,209.496,14.298874,15182.5,327.921,14.898031,30262.1,496.583,13.55967,1.338361,NA,NA,0,4724.09,NA,NA,2.2,2.163,0.131526
"799",1731,"SSTGLMC G149.1581-00.6218",149.158189,-0.621806,59.404661,52.501899,11.365,0.024,10.61,0.029,9.751,0.019,8.361,0.03,8.026,0.029,59.4046989369633,52.5018922241408,0.001,0.001,90,251759545398635520,59.40469737282,0.0257,52.50188605981,0.0167,0.8801,0.0326,-0.221,0.08,-1.432,0.054,"false",129409,402.737,12.90845,64357.3,723.23,13.329893,95292.3,754.746,12.314275,1.015618,-0.22,10.56,10,5169.33,NA,NA,3.31,7.052,0.086642
"800",1734,"SSTGLMC G149.1324-00.5936",149.132481,-0.593606,59.402358,52.540031,11.863,0.024,11.402,0.032,11.147,0.019,10.682,0.019,10.391,0.024,59.4023703912917,52.5399950049127,0.001,0.001,90,251772842617369088,59.40236854941,0.0193,52.5399893558,0.0121,0.8774,0.0233,-0.26,0.057,-1.312,0.038,"false",82131.9,28.3912,13.402085,37900.7,85.0611,13.904771,64651,83.5237,12.735481,1.16929,NA,NA,0,4875,NA,NA,3.07,4.791,0.132392
"801",1763,"SSTGLMC G148.5427+00.1915",148.542722,0.191578,59.498407,53.520329,15.036,0.032,14.402,0.046,14.167,0.054,13.825,0.038,13.464,0.038,59.498430211016,53.5202962595612,0.004,0.003,90,252141071635405952,59.49842723102,0.1299,53.5202894318,0.0829,0.024,0.1656,-0.411,0.266,-1.586,0.207,"false",1050.6,1.4254,18.134777,233.12,7.50605,19.432438,1353.1,8.61457,16.9336,2.498838,NA,NA,0,NA,NA,NA,NA,NA,0.127908
"802",1783,"SSTGLMC G150.8843-00.3369",150.884361,-0.336947,61.820994,51.578862,15.96,0.092,15.761,0.157,14.847,0.121,14.79,0.055,14.657,0.055,61.8209182757038,51.5788514403779,0.01,0.006,90,250769602677298048,61.82091803054,0.2822,51.5788460399,0.1388,-0.1959,0.3047,-0.035,0.643,-1.254,0.415,"false",469.372,1.00868,19.009573,120.423,5.23813,20.149612,570.089,5.18384,17.872065,2.277548,NA,NA,0,NA,NA,NA,NA,NA,0.173621
"803",1791,"SSTGLMC G150.8590-00.5199",150.859006,-0.519908,61.593706,51.460054,15.615,0.061,14.685,0.07,14.064,0.069,13.444,0.043,13.169,0.039,61.5936465012937,51.4599874674057,0.008,0.006,90,250762524571019904,61.59364447722,0.2145,51.45998111449,0.1151,0.1039,0.2542,-0.293,0.527,-1.476,0.365,"false",553.063,1.31031,18.831429,147.556,6.70654,19.928999,691.835,7.58737,17.661913,2.267086,NA,NA,0,NA,NA,NA,NA,NA,0.274188
