#medianL medianB  madL  madB  regDL  regDB  medianPmRa  madPmRa  medianPmDec  madPmDec  medianPlx madPlx nObj possibleName tileEdge tileRA tileDEC known unknown
146.647 -9.038 0.019 0.021 0.091 0.097 0.51 0.137 -1.581 0.079 0.279 0.046 42 NGC_1245 0.1 146.6 -9.1 True False
146.648 -8.921 0.018 0.013 0.078 0.093 0.819 0.196 -1.341 0.095 0.261 0.108 20 NGC_1245 0.1 146.6 -9.0 True False
146.662 -8.945 0.023 0.021 0.087 0.083 0.437 0.072 -1.891 0.116 0.309 0.049 25 NGC_1245 0.1 146.6 -9.0 True False
146.655 -8.941 0.024 0.022 0.098 0.099 0.512 0.083 -1.578 0.064 0.287 0.035 189 NGC_1245 0.1 146.6 -9.0 True False
146.663 -8.872 0.024 0.02 0.097 0.099 0.513 0.108 -1.586 0.085 0.3 0.04 114 NGC_1245 0.1 146.6 -8.9 True False
146.73 -8.946 0.018 0.025 0.089 0.096 0.533 0.11 -1.556 0.087 0.296 0.052 62 NGC_1245 0.1 146.7 -9.0 True False
146.726 -8.879 0.016 0.016 0.095 0.092 0.491 0.11 -1.561 0.161 0.301 0.044 31 NGC_1245 0.1 146.7 -8.9 True False
146.97 -3.726 0.018 0.018 0.091 0.095 1.315 0.117 -0.771 0.066 0.406 0.037 31 NGC_1348 0.1 146.9 -3.8 True False
147.478 5.653 0.016 0.018 0.094 0.095 1.736 0.082 -1.122 0.083 0.238 0.06 131 IC_361 0.1 147.4 5.6 True False
147.468 5.731 0.019 0.016 0.096 0.094 1.719 0.118 -1.132 0.088 0.217 0.044 39 IC_361 0.1 147.4 5.7 True False
147.536 5.583 0.016 0.014 0.095 0.094 1.716 0.108 -1.164 0.07 0.256 0.072 28 IC_361 0.1 147.5 5.5 True False
147.528 5.656 0.016 0.016 0.099 0.095 1.736 0.075 -1.129 0.078 0.229 0.052 174 IC_361 0.1 147.5 5.6 True False
147.53 5.651 0.023 0.017 0.099 0.097 1.838 0.255 -0.975 0.128 0.203 0.056 27 IC_361 0.1 147.5 5.6 True False
147.534 5.723 0.018 0.014 0.093 0.094 1.739 0.104 -1.128 0.08 0.217 0.046 48 IC_361 0.1 147.5 5.7 True False
147.653 1.751 0.025 0.023 0.095 0.093 0.067 0.138 0.019 0.099 0.209 0.054 42 unknown 0.1 147.6 1.7 False True
147.755 2.728 0.011 0.017 0.098 0.087 -0.169 0.127 0.098 0.094 0.175 0.067 36 unknown 0.1 147.7 2.7 False True
149.785 -1.024 0.01 0.012 0.089 0.096 1.186 0.177 -1.185 0.101 0.279 0.053 96 King_7 0.1 149.7 -1.1 True False
149.774 -0.98 0.017 0.013 0.095 0.066 1.087 0.135 -1.154 0.078 0.293 0.053 51 King_7 0.1 149.7 -1.0 True False
149.82 -1.028 0.013 0.015 0.099 0.097 1.114 0.102 -1.197 0.125 0.275 0.061 92 King_7 0.1 149.8 -1.1 True False
149.827 -0.977 0.019 0.015 0.097 0.099 1.059 0.188 -1.167 0.145 0.248 0.059 56 King_7 0.1 149.8 -1.0 True False
149.841 0.168 0.012 0.014 0.099 0.096 1.503 0.071 -0.747 0.06 0.611 0.035 37 NGC_1496 0.1 149.8 0.1 True False
150.164 5.832 0.017 0.017 0.077 0.081 0.29 0.255 -0.304 0.216 0.186 0.074 16 unknown 0.1 150.1 5.8 False True
151.157 -0.657 0.004 0.01 0.072 0.06 0.891 0.075 -3.774 0.143 0.849 0.049 16 FSR_0667 0.1 151.1 -0.7 True False
151.259 1.777 0.024 0.01 0.096 0.097 0.343 0.162 -0.718 0.13 0.211 0.077 41 Waterloo_1 0.1 151.2 1.7 True False
151.452 2.072 0.025 0.022 0.095 0.098 0.609 0.154 -0.807 0.103 0.203 0.077 32 unknown 0.1 151.4 2.0 False True
151.44 2.132 0.022 0.019 0.088 0.097 0.67 0.164 -0.784 0.08 0.192 0.07 28 unknown 0.1 151.4 2.1 False True
152.062 0.261 0.02 0.016 0.098 0.093 2.22 0.185 -2.266 0.098 0.924 0.057 33 NGC_1528 0.1 152.0 0.2 True False
152.46 -1.566 0.024 0.021 0.095 0.076 1.292 0.093 -3.643 0.108 0.641 0.057 24 NGC_1513 0.1 152.4 -1.6 True False
152.55 -1.635 0.029 0.02 0.1 0.089 1.348 0.142 -3.698 0.12 0.659 0.036 58 NGC_1513 0.1 152.5 -1.7 True False
152.567 -1.557 0.018 0.025 0.099 0.092 1.268 0.089 -3.696 0.136 0.662 0.044 56 NGC_1513 0.1 152.5 -1.6 True False
152.672 -4.346 0.018 0.018 0.087 0.075 0.642 0.137 -2.923 0.094 0.593 0.04 36 UBC53 0.1 152.6 -4.4 True False
152.633 -1.631 0.022 0.018 0.097 0.083 1.363 0.132 -3.607 0.09 0.635 0.042 44 NGC_1513 0.1 152.6 -1.7 True False
152.637 -1.567 0.021 0.017 0.094 0.093 1.32 0.15 -3.702 0.106 0.627 0.037 52 NGC_1513 0.1 152.6 -1.6 True False
153.335 5.255 0.02 0.015 0.094 0.096 0.395 0.185 -0.475 0.13 0.217 0.062 24 unknown 0.1 153.3 5.2 False True
153.435 -1.879 0.021 0.006 0.092 0.059 -0.883 0.089 -0.845 0.091 0.282 0.052 22 unknown 0.1 153.4 -1.9 False True
154.487 -3.417 0.008 0.007 0.084 0.085 1.114 0.077 -1.651 0.062 0.3 0.033 34 Juchert_20 0.1 154.4 -3.5 True False
154.74 -0.184 0.01 0.007 0.089 0.055 -0.629 0.148 -0.836 0.061 0.269 0.084 16 unknown 0.1 154.7 -0.2 False True
154.837 2.466 0.022 0.017 0.097 0.098 2.365 0.102 -1.373 0.055 0.401 0.041 53 Berkeley_67 0.1 154.8 2.4 True False
154.844 2.513 0.021 0.009 0.098 0.085 2.33 0.073 -1.387 0.063 0.411 0.059 37 Berkeley_67 0.1 154.8 2.5 True False
155.067 5.926 0.014 0.01 0.087 0.09 -0.067 0.106 0.552 0.086 0.22 0.058 84 Berkeley_13 0.1 155.0 5.9 True False
155.846 -2.763 0.012 0.01 0.092 0.077 3.333 0.143 -3.729 0.095 0.883 0.039 18 UBC54 0.1 155.8 -2.8 True False
156.749 1.936 0.012 0.014 0.079 0.087 0.187 0.086 -0.218 0.118 0.114 0.086 23 unknown 0.1 156.7 1.9 False True
156.857 -3.055 0.022 0.015 0.092 0.09 0.114 0.184 -1.048 0.085 0.295 0.073 21 unknown 0.1 156.8 -3.1 False True
157.059 -3.649 0.017 0.016 0.087 0.094 1.042 0.129 -1.879 0.09 0.309 0.06 75 Berkeley_11 0.1 157.0 -3.7 True False
157.46 0.777 0.017 0.007 0.073 0.08 1.054 0.084 -1.357 0.079 0.355 0.043 25 unknown 0.1 157.4 0.7 False True
157.836 2.746 0.026 0.014 0.099 0.084 0.485 0.122 -0.545 0.147 0.19 0.053 35 unknown 0.1 157.8 2.7 False True
158.574 -1.561 0.017 0.015 0.095 0.095 0.979 0.162 -1.973 0.081 0.297 0.067 79 NGC_1605 0.1 158.5 -1.6 True False
158.625 -1.556 0.02 0.014 0.099 0.085 1.095 0.101 -1.938 0.115 0.3 0.081 36 NGC_1605 0.1 158.6 -1.6 True False
158.621 5.68 0.01 0.014 0.099 0.097 0.609 0.131 -0.462 0.103 0.153 0.059 36 unknown 0.1 158.6 5.6 False True
160.627 -2.623 0.102 0.136 0.954 0.931 0.253 0.138 -2.437 0.143 0.943 0.07 38 COIN-Gaia_39 1.0 160.0 -3.0 True False
161.652 -0.46 0.074 0.058 0.764 0.818 1.691 0.056 -5.721 0.067 0.738 0.032 111 NGC_1664 1.0 161.0 -1.0 True False
162.529 -5.791 0.108 0.088 0.936 0.812 3.542 0.113 -5.655 0.072 1.481 0.025 46 COIN-Gaia_11 1.0 162.0 -6.0 True False
162.663 0.674 0.166 0.171 0.995 0.948 -0.297 0.173 -2.661 0.184 0.862 0.051 68 Berkeley_14A 1.0 162.0 0.0 True False
167.682 -2.715 0.127 0.091 0.59 0.692 0.738 0.138 -12.414 0.173 3.01 0.033 23 RSG_1 1.0 167.0 -3.0 True False
167.265 -2.651 0.196 0.252 0.986 0.945 -0.425 0.145 -2.888 0.189 0.899 0.042 44 unknown 1.0 167.0 -3.0 False True
167.508 4.607 0.165 0.185 0.722 0.931 -3.866 0.065 -1.663 0.092 1.906 0.065 26 COIN-Gaia_13 1.0 167.0 4.0 True False
169.431 0.216 0.215 0.126 0.982 0.967 1.179 0.089 -3.557 0.117 0.659 0.032 68 UBC63 1.0 169.0 0.0 True False
172.305 0.685 0.099 0.095 0.916 0.929 1.593 0.106 -4.423 0.086 0.868 0.034 311 NGC_1912 1.0 172.0 0.0 True False
172.328 0.681 0.116 0.102 0.809 0.796 1.662 0.25 -4.0 0.094 0.88 0.067 42 NGC_1912 1.0 172.0 0.0 True False
172.622 0.313 0.039 0.044 0.858 0.893 -0.044 0.073 -3.398 0.084 0.64 0.026 97 NGC_1907 1.0 172.0 0.0 True False
173.431 -1.554 0.215 0.214 0.989 0.983 -0.272 0.108 -3.123 0.209 0.887 0.079 58 unknown 1.0 173.0 -2.0 False True
173.543 -0.142 0.075 0.042 0.831 0.476 -1.456 0.059 -4.626 0.05 0.776 0.033 36 COIN-Gaia_19 1.0 173.0 -1.0 True False
174.452 0.762 0.168 0.195 0.953 0.959 -0.176 0.116 -3.365 0.094 0.845 0.056 52 unknown 1.0 174.0 0.0 False True
174.541 1.106 0.057 0.06 0.967 0.979 -0.185 0.127 -3.369 0.105 0.836 0.036 177 NGC_1960 1.0 174.0 1.0 True False
177.611 2.92 0.108 0.061 0.983 0.866 1.94 0.117 -5.626 0.1 0.673 0.031 150 NGC_2099 1.0 177.0 2.0 True False
177.65 3.116 0.061 0.053 0.926 0.92 1.903 0.108 -5.63 0.088 0.678 0.031 433 NGC_2099 1.0 177.0 3.0 True False
177.661 3.124 0.07 0.048 0.72 0.4 1.985 0.087 -5.967 0.103 0.672 0.035 41 NGC_2099 1.0 177.0 3.0 True False
177.642 3.188 0.094 0.126 0.811 0.976 2.521 0.134 -5.529 0.114 0.697 0.085 14 unknown 1.0 177.0 3.0 False True
177.623 3.111 0.072 0.065 0.901 0.79 2.226 0.086 -5.593 0.106 0.661 0.026 40 NGC_2099 1.0 177.0 3.0 True False
179.67 -1.519 0.072 0.06 0.918 0.819 -0.148 0.112 -3.81 0.086 0.723 0.06 45 COIN-Gaia_21 1.0 179.0 -2.0 True False
161.685 -0.573 0.085 0.042 0.48 0.396 1.68 0.069 -5.719 0.056 0.732 0.038 48 NGC_1664 0.5 161.5 -1.0 True False
161.681 -0.425 0.056 0.047 0.479 0.488 1.69 0.099 -5.71 0.103 0.728 0.044 144 NGC_1664 0.5 161.5 -0.5 True False
162.363 -5.829 0.106 0.084 0.464 0.464 3.465 0.089 -5.702 0.058 1.478 0.024 24 COIN-Gaia_11 0.5 162.0 -6.0 True False
162.262 1.614 0.017 0.031 0.309 0.385 0.758 0.043 -0.845 0.055 0.359 0.02 36 Berkeley_15 0.5 162.0 1.5 True False
162.101 7.414 0.046 0.042 0.384 0.462 0.641 0.05 -1.982 0.07 0.395 0.028 31 UBC59 0.5 162.0 7.0 True False
162.908 -6.862 0.032 0.022 0.486 0.468 1.962 0.11 -2.217 0.069 0.549 0.034 35 FSR_0728 0.5 162.5 -7.0 True False
162.872 4.286 0.058 0.044 0.464 0.46 -1.617 0.063 -1.258 0.067 0.556 0.03 69 Patchick_3 0.5 162.5 4.0 True False
167.793 -2.742 0.092 0.059 0.366 0.397 0.731 0.11 -12.361 0.163 2.976 0.032 18 RSG_1 0.5 167.5 -3.0 True False
168.401 1.256 0.035 0.04 0.475 0.387 0.55 0.051 -1.304 0.043 0.341 0.027 100 NGC_1857 0.5 168.0 1.0 True False
168.889 -2.062 0.037 0.049 0.379 0.312 0.53 0.069 -3.163 0.073 0.569 0.039 56 NGC_1778 0.5 168.5 -2.5 True False
168.915 -1.918 0.058 0.049 0.371 0.342 0.532 0.068 -3.173 0.07 0.572 0.043 43 NGC_1778 0.5 168.5 -2.0 True False
169.379 -3.322 0.072 0.06 0.484 0.482 0.349 0.081 -3.758 0.049 0.816 0.04 64 COIN-Gaia_15 0.5 169.0 -3.5 True False
169.23 -0.218 0.095 0.113 0.483 0.485 0.998 0.11 -3.463 0.135 0.591 0.063 74 unknown 0.5 169.0 -0.5 False True
169.396 3.684 0.076 0.068 0.424 0.418 0.132 0.116 -1.305 0.058 0.345 0.028 36 unknown 0.5 169.0 3.5 False True
169.66 0.162 0.12 0.086 0.494 0.499 1.199 0.07 -3.657 0.113 0.617 0.048 47 UBC63 0.5 169.5 0.0 True False
171.87 0.703 0.094 0.086 0.413 0.463 1.598 0.087 -4.344 0.094 0.856 0.039 41 unknown 0.5 171.5 0.5 False True
171.721 2.39 0.041 0.071 0.422 0.451 1.002 0.087 -2.458 0.059 0.413 0.041 34 unknown 0.5 171.5 2.0 False True
172.268 -5.688 0.064 0.028 0.34 0.296 1.616 0.075 -4.194 0.038 0.609 0.04 29 FSR_0771,UBC64 0.5 172.0 -6.0 True False
172.237 0.419 0.109 0.057 0.482 0.43 1.562 0.102 -4.43 0.084 0.857 0.045 47 NGC_1912 0.5 172.0 0.0 True False
172.255 0.359 0.123 0.103 0.442 0.473 0.025 0.103 -1.983 0.164 0.452 0.058 35 unknown 0.5 172.0 0.0 False True
172.268 0.708 0.078 0.075 0.496 0.496 1.589 0.107 -4.424 0.092 0.869 0.035 299 NGC_1912 0.5 172.0 0.5 True False
172.298 0.652 0.066 0.061 0.397 0.435 0.017 0.054 -1.98 0.059 0.522 0.036 50 unknown 0.5 172.0 0.5 False True
172.285 0.69 0.082 0.047 0.488 0.476 1.596 0.421 -4.146 0.209 0.866 0.067 59 NGC_1912 0.5 172.0 0.5 True False
172.834 -0.177 0.104 0.102 0.498 0.481 -0.057 0.121 -2.122 0.128 0.461 0.051 62 unknown 0.5 172.5 -0.5 False True
172.632 0.304 0.031 0.031 0.485 0.457 -0.044 0.076 -3.412 0.073 0.609 0.036 186 NGC_1907 0.5 172.5 0.0 True False
172.829 0.24 0.105 0.105 0.48 0.467 0.11 0.142 -1.762 0.217 0.45 0.049 86 unknown 0.5 172.5 0.0 False True
172.663 0.709 0.117 0.12 0.48 0.449 1.621 0.093 -4.411 0.097 0.861 0.035 67 unknown 0.5 172.5 0.5 False True
173.221 -1.155 0.066 0.056 0.495 0.456 0.451 0.155 -2.861 0.107 0.394 0.045 61 Gulliver_53 0.5 173.0 -1.5 True False
173.303 -0.205 0.102 0.075 0.494 0.487 0.084 0.089 -2.329 0.096 0.448 0.035 180 Stock_8 0.5 173.0 -0.5 True False
173.4 -0.149 0.087 0.051 0.338 0.493 -1.425 0.107 -4.647 0.069 0.771 0.028 25 COIN-Gaia_19 0.5 173.0 -0.5 True False
173.297 -0.266 0.065 0.093 0.475 0.437 0.185 0.124 -1.859 0.073 0.437 0.039 67 Stock_8 0.5 173.0 -0.5 True False
173.615 -0.116 0.075 0.039 0.494 0.44 -1.477 0.04 -4.607 0.035 0.798 0.035 28 COIN-Gaia_19 0.5 173.5 -0.5 True False
173.859 0.243 0.087 0.043 0.484 0.461 0.199 0.184 -1.944 0.144 0.426 0.062 67 unknown 0.5 173.5 0.0 False True
174.096 -8.854 0.051 0.027 0.433 0.246 1.05 0.053 -2.12 0.046 0.363 0.021 44 Czernik_19 0.5 174.0 -9.0 True False
174.565 1.09 0.034 0.043 0.463 0.497 -0.162 0.113 -3.374 0.111 0.829 0.029 130 NGC_1960 0.5 174.5 1.0 True False
175.202 7.371 0.043 0.066 0.384 0.454 -0.514 0.082 -1.612 0.051 0.438 0.042 42 UBC68 0.5 175.0 7.0 True False
176.158 5.969 0.023 0.025 0.297 0.246 0.704 0.081 -1.746 0.052 0.391 0.029 36 Koposov_12 0.5 176.0 5.5 True False
176.162 6.057 0.041 0.032 0.467 0.413 0.684 0.069 -1.702 0.054 0.407 0.044 69 Koposov_12 0.5 176.0 6.0 True False
176.672 9.29 0.022 0.044 0.362 0.303 0.909 0.047 -2.041 0.049 0.355 0.026 21 FSR_0811 0.5 176.5 9.0 True False
177.099 -0.386 0.062 0.045 0.466 0.469 0.806 0.078 -3.633 0.084 0.55 0.038 46 Koposov_36 0.5 177.0 -0.5 True False
177.343 2.9 0.118 0.078 0.483 0.487 1.913 0.105 -5.588 0.071 0.651 0.029 40 unknown 0.5 177.0 2.5 False True
177.406 3.176 0.073 0.105 0.47 0.478 1.939 0.083 -5.675 0.095 0.647 0.043 76 NGC_2099 0.5 177.0 3.0 True False
177.663 2.931 0.079 0.051 0.496 0.394 1.91 0.119 -5.649 0.11 0.663 0.036 168 NGC_2099 0.5 177.5 2.5 True False
177.66 3.145 0.04 0.05 0.441 0.487 1.797 0.247 -5.245 0.113 0.683 0.059 50 NGC_2099 0.5 177.5 3.0 True False
177.655 3.115 0.057 0.053 0.491 0.478 1.915 0.115 -5.633 0.091 0.672 0.033 585 NGC_2099 0.5 177.5 3.0 True False
177.662 3.092 0.057 0.044 0.394 0.406 1.931 0.084 -5.962 0.046 0.658 0.047 43 NGC_2099 0.5 177.5 3.0 True False
179.723 4.822 0.036 0.028 0.48 0.49 -0.7 0.096 -3.255 0.046 0.483 0.048 58 COIN-Gaia_22 0.5 179.5 4.5 True False
160.115 0.677 0.05 0.034 0.193 0.18 0.531 0.225 -0.068 0.177 0.177 0.099 47 unknown 0.2 160.0 0.6 False True
160.13 0.926 0.028 0.039 0.196 0.193 0.476 0.109 -0.367 0.073 0.191 0.071 68 unknown 0.2 160.0 0.8 False True
160.347 -0.434 0.027 0.028 0.198 0.182 -0.113 0.101 -1.107 0.119 0.253 0.061 50 Ruprecht_148 0.2 160.2 -0.6 True False
160.49 -4.287 0.047 0.038 0.188 0.188 0.546 0.153 -0.049 0.136 0.165 0.05 36 unknown 0.2 160.4 -4.4 False True
160.734 0.135 0.026 0.029 0.186 0.194 -0.296 0.059 -1.032 0.09 0.373 0.056 51 unknown 0.2 160.6 -0.0 False True
160.702 4.853 0.017 0.021 0.195 0.192 0.911 0.097 -0.306 0.076 0.181 0.052 200 NGC_1798 0.2 160.6 4.8 True False
161.533 -0.503 0.04 0.046 0.187 0.185 1.684 0.087 -5.691 0.092 0.728 0.05 49 NGC_1664 0.2 161.4 -0.6 True False
161.488 -0.504 0.032 0.043 0.195 0.198 0.631 0.231 -0.121 0.2 0.197 0.103 126 unknown 0.2 161.4 -0.6 False True
161.546 -0.326 0.04 0.044 0.189 0.183 1.734 0.085 -5.74 0.085 0.75 0.049 26 NGC_1664 0.2 161.4 -0.4 True False
161.677 -2.051 0.051 0.041 0.178 0.187 1.253 0.117 -1.661 0.215 0.199 0.136 37 Berkeley_12 0.2 161.6 -2.2 True False
161.647 -2.029 0.023 0.018 0.199 0.197 0.807 0.119 -1.695 0.104 0.209 0.099 118 Berkeley_12 0.2 161.6 -2.2 True False
161.716 -0.655 0.056 0.047 0.198 0.175 1.702 0.087 -5.708 0.119 0.696 0.093 22 NGC_1664 0.2 161.6 -0.8 True False
161.684 -0.467 0.037 0.033 0.191 0.195 1.687 0.102 -5.711 0.082 0.734 0.044 121 NGC_1664 0.2 161.6 -0.6 True False
161.681 -0.354 0.037 0.031 0.183 0.197 1.762 0.12 -5.742 0.103 0.733 0.066 56 NGC_1664 0.2 161.6 -0.4 True False
161.948 -2.445 0.036 0.028 0.191 0.186 2.372 0.179 -1.259 0.141 0.269 0.085 49 Berkeley_68 0.2 161.8 -2.6 True False
161.831 -0.498 0.019 0.058 0.187 0.198 1.714 0.115 -5.632 0.1 0.751 0.044 29 NGC_1664 0.2 161.8 -0.6 True False
162.084 -2.444 0.041 0.024 0.199 0.185 2.338 0.136 -1.297 0.108 0.279 0.066 96 Berkeley_68 0.2 162.0 -2.6 True False
162.069 -2.369 0.041 0.024 0.199 0.168 2.331 0.102 -1.331 0.101 0.288 0.064 91 Berkeley_68 0.2 162.0 -2.4 True False
162.257 -2.131 0.028 0.02 0.195 0.187 0.161 0.107 -1.007 0.091 0.251 0.059 56 unknown 0.2 162.2 -2.2 False True
162.283 1.561 0.031 0.031 0.188 0.181 0.748 0.149 -0.93 0.101 0.322 0.074 73 Berkeley_15 0.2 162.2 1.4 True False
162.264 1.631 0.018 0.017 0.186 0.177 0.761 0.093 -0.878 0.074 0.351 0.064 73 Berkeley_15 0.2 162.2 1.6 True False
162.287 3.559 0.05 0.034 0.195 0.185 -0.272 0.164 -1.663 0.124 0.261 0.058 50 FSR_0716 0.2 162.2 3.4 True False
162.258 3.64 0.022 0.022 0.199 0.188 -0.209 0.112 -1.609 0.112 0.249 0.067 90 FSR_0716 0.2 162.2 3.6 True False
162.551 6.116 0.04 0.029 0.196 0.191 0.082 0.096 -0.812 0.058 0.291 0.068 45 unknown 0.2 162.4 6.0 False True
162.77 0.666 0.023 0.03 0.182 0.193 1.542 0.199 0.414 0.12 0.232 0.098 89 Berkeley_14 0.2 162.6 0.6 True False
162.908 -6.874 0.031 0.03 0.17 0.187 1.991 0.168 -2.221 0.105 0.524 0.059 76 FSR_0728 0.2 162.8 -7.0 True False
162.937 -1.9 0.039 0.048 0.191 0.184 -0.653 0.146 -2.859 0.081 0.905 0.122 31 ASCC_12 0.2 162.8 -2.0 True False
162.921 0.121 0.055 0.039 0.199 0.196 0.627 0.201 -1.166 0.198 0.276 0.092 130 unknown 0.2 162.8 -0.0 False True
162.821 0.657 0.012 0.023 0.169 0.198 1.47 0.14 0.44 0.148 0.178 0.065 117 Berkeley_14 0.2 162.8 0.6 True False
162.903 4.287 0.035 0.033 0.186 0.178 -1.608 0.06 -1.258 0.066 0.556 0.043 54 Patchick_3 0.2 162.8 4.2 True False
163.12 0.497 0.033 0.036 0.194 0.197 0.369 0.183 -0.257 0.115 0.166 0.063 91 unknown 0.2 163.0 0.4 False True
163.086 6.155 0.022 0.017 0.19 0.185 0.487 0.12 -1.124 0.089 0.209 0.07 131 NGC_1883 0.2 163.0 6.0 True False
163.525 4.932 0.036 0.048 0.188 0.198 0.83 0.155 -0.126 0.164 0.182 0.095 95 Berkeley_18 0.2 163.4 4.8 True False
163.543 5.062 0.033 0.035 0.189 0.199 0.851 0.161 -0.08 0.105 0.143 0.075 148 Berkeley_18 0.2 163.4 5.0 True False
163.674 4.939 0.041 0.042 0.196 0.196 0.842 0.126 -0.044 0.114 0.184 0.064 79 Berkeley_18 0.2 163.6 4.8 True False
163.652 5.075 0.034 0.041 0.19 0.198 0.845 0.147 -0.013 0.121 0.147 0.089 129 Berkeley_18 0.2 163.6 5.0 True False
164.075 0.516 0.035 0.042 0.197 0.196 0.267 0.142 -0.138 0.196 0.183 0.069 86 unknown 0.2 164.0 0.4 False True
164.52 0.473 0.055 0.041 0.189 0.185 0.43 0.201 -0.318 0.165 0.194 0.085 69 unknown 0.2 164.4 0.4 False True
164.909 2.71 0.046 0.05 0.189 0.194 0.696 0.198 -0.285 0.117 0.192 0.075 59 unknown 0.2 164.8 2.6 False True
165.286 0.518 0.044 0.029 0.196 0.199 0.617 0.242 -0.326 0.127 0.159 0.077 118 unknown 0.2 165.2 0.4 False True
166.076 2.48 0.024 0.024 0.184 0.187 0.136 0.122 -0.482 0.085 0.18 0.077 65 unknown 0.2 166.0 2.4 False True
166.332 3.512 0.045 0.038 0.177 0.198 0.112 0.162 -0.265 0.132 0.197 0.06 83 unknown 0.2 166.2 3.4 False True
166.694 3.9 0.028 0.032 0.194 0.197 0.151 0.152 -0.208 0.182 0.235 0.081 78 unknown 0.2 166.6 3.8 False True
166.868 3.649 0.025 0.026 0.186 0.198 0.931 0.127 -1.863 0.11 0.178 0.085 150 Berkeley_70 0.2 166.8 3.6 True False
167.296 -0.738 0.021 0.025 0.191 0.189 -0.114 0.145 -1.333 0.069 0.245 0.038 60 King_17 0.2 167.2 -0.8 True False
167.573 -4.105 0.019 0.021 0.197 0.173 0.236 0.134 -1.457 0.123 0.38 0.131 76 unknown 0.2 167.4 -4.2 False True
167.525 2.907 0.038 0.037 0.196 0.191 0.188 0.095 -0.211 0.121 0.208 0.081 50 unknown 0.2 167.4 2.8 False True
167.641 -4.115 0.03 0.035 0.191 0.182 0.217 0.148 -1.477 0.12 0.4 0.104 49 unknown 0.2 167.6 -4.2 False True
167.677 0.732 0.02 0.025 0.191 0.188 0.736 0.17 -0.636 0.126 0.192 0.063 65 unknown 0.2 167.6 0.6 False True
168.359 1.291 0.029 0.04 0.198 0.199 0.578 0.095 -1.322 0.117 0.307 0.053 117 NGC_1857 0.2 168.2 1.2 True False
168.288 1.452 0.022 0.024 0.193 0.19 0.601 0.104 -1.569 0.079 0.252 0.073 94 Czernik_20 0.2 168.2 1.4 True False
168.45 1.272 0.029 0.038 0.19 0.194 0.561 0.083 -1.346 0.073 0.325 0.053 143 NGC_1857 0.2 168.4 1.2 True False
168.496 1.492 0.055 0.041 0.183 0.199 0.892 0.187 -1.497 0.195 0.264 0.106 59 unknown 0.2 168.4 1.4 False True
168.522 4.117 0.042 0.046 0.198 0.193 0.183 0.173 -0.325 0.165 0.188 0.067 58 unknown 0.2 168.4 4.0 False True
168.677 -8.651 0.02 0.027 0.171 0.178 1.458 0.07 -1.685 0.159 0.415 0.082 20 unknown 0.2 168.6 -8.8 False True
168.681 1.061 0.034 0.045 0.197 0.189 0.249 0.129 -0.654 0.095 0.158 0.069 49 unknown 0.2 168.6 1.0 False True
168.909 -2.059 0.032 0.043 0.196 0.187 0.55 0.123 -3.149 0.087 0.575 0.075 84 NGC_1778 0.2 168.8 -2.2 True False
168.924 -1.928 0.039 0.036 0.19 0.199 0.506 0.126 -3.138 0.126 0.573 0.071 75 NGC_1778 0.2 168.8 -2.0 True False
169.315 -0.891 0.045 0.045 0.197 0.194 0.076 0.253 -1.516 0.216 0.245 0.132 102 unknown 0.2 169.2 -1.0 False True
169.452 -3.32 0.027 0.043 0.18 0.197 0.395 0.096 -3.771 0.11 0.824 0.062 60 COIN-Gaia_15 0.2 169.4 -3.4 True False
169.497 0.118 0.039 0.036 0.18 0.187 1.132 0.139 -3.552 0.127 0.598 0.118 35 UBC63 0.2 169.4 -0.0 True False
169.502 1.122 0.056 0.041 0.197 0.196 0.71 0.202 -0.434 0.162 0.165 0.086 72 unknown 0.2 169.4 1.0 False True
169.471 3.683 0.043 0.042 0.198 0.197 0.21 0.197 -1.349 0.144 0.278 0.074 126 unknown 0.2 169.4 3.6 False True
170.051 0.277 0.029 0.027 0.181 0.191 1.234 0.148 -3.766 0.104 0.589 0.077 53 COIN-Gaia_16 0.2 170.0 0.2 True False
170.147 6.691 0.028 0.031 0.189 0.196 0.299 0.103 -1.415 0.116 0.262 0.099 55 unknown 0.2 170.0 6.6 False True
170.749 4.655 0.023 0.023 0.195 0.183 0.523 0.092 -1.412 0.094 0.162 0.074 93 Teutsch_2 0.2 170.6 4.6 True False
171.715 2.464 0.025 0.041 0.175 0.194 1.038 0.109 -2.446 0.129 0.386 0.058 57 unknown 0.2 171.6 2.4 False True
171.891 0.459 0.024 0.025 0.178 0.196 2.244 0.159 -0.919 0.116 0.21 0.073 116 Czernik_21 0.2 171.8 0.4 True False
172.054 -0.639 0.028 0.027 0.178 0.197 1.981 0.096 -2.814 0.067 0.344 0.069 43 Gulliver_26 0.2 172.0 -0.8 True False
172.128 0.536 0.04 0.04 0.188 0.196 1.6 0.088 -4.411 0.096 0.866 0.039 45 NGC_1912 0.2 172.0 0.4 True False
172.138 0.715 0.039 0.048 0.195 0.195 1.636 0.121 -4.429 0.099 0.839 0.061 84 NGC_1912 0.2 172.0 0.6 True False
172.302 0.538 0.052 0.042 0.188 0.185 1.567 0.101 -4.415 0.107 0.858 0.056 68 NGC_1912 0.2 172.2 0.4 True False
